type,user,content,time
252,筆記,s10079,陽明大學教授張武修曾於90年到金山、石門及萬里進行空氣落塵監測，結果竟在民家屋頂發現錳-54、鈷-60與銫-137等人工核種,2017-3-24 10:45:28
253,瀏覽網頁,s10080,世界各地核電廠 今後動向,2017-3-24 10:44:24
254,瀏覽網頁,s10079,何德？核能！專題系列五：兩座核電廠 殘害金山鄉民健康,2017-3-24 10:43:46
255,瀏覽網頁,s10079,淺談核能電廠的風險分析,2017-3-24 10:43:37
256,瀏覽網頁,s10079,核能與科技：核廢料存放,2017-3-24 10:43:15
257,搜索關鍵字,s10080,核電廠OROR,2017-03-24 10:42:29
258,瀏覽網頁,s10080,台灣的另類世界之「最」- 最危險的核電廠,2017-3-24 10:42:7
259,瀏覽網頁,s10080,「我們都被欺騙了」 福島受災戶揭核災真相,2017-3-24 10:41:34
260,論證,s10079,我不認為要立刻廢核，但應該以十年二十年為計畫，從減核開始走向廢核。,2017-03-24 10:41:15
261,論證,s10079,是，不過我不知道台灣有沒有安全、適合建造核廠的地方？還要有承擔風險能力的地方？台灣國土面積比日本跟俄羅斯都小太多，但看福島跟車諾比的影響，至今仍然還沒解決跟補償。,2017-03-24 10:40:52
262,搜索關鍵字,s10080,核災OROR,2017-03-24 10:40:31
263,瀏覽網頁,s10080,難以承受的核災健康影響,2017-3-24 10:40:13
264,搜索關鍵字,s10080,核災影響OROR,2017-03-24 10:40:07
265,搜索關鍵字,s10080,核災影響OROR,2017-03-24 10:39:57
266,論證,s10080,我認為贊成核能發電的前提是建立在核電廠是建造在安全的地方，並非現在在危險區域的核一核二,2017-03-24 10:39:29
267,搜索關鍵字,s10080,核電廠OROR,2017-03-24 10:39:01
268,瀏覽網頁,s10079,支持核能的環保人士忘記車諾比對我們的危害,2017-3-24 10:38:51
269,瀏覽網頁,s10080,台灣現有的核電廠及其位置,2017-3-24 10:38:37
270,論證,s10079,尤其台灣處於地震帶上,2017-03-24 10:38:07
271,瀏覽網頁,s10079,裝太陽能板發電 豬農年收千萬 台灣溫泉鄉 無「核能」發展「地熱」？全台唯一,2017-3-24 10:37:59
272,搜索關鍵字,s10080,核能OROR,2017-03-24 10:37:51
273,論證,s10079,是,2017-03-24 10:37:49
274,瀏覽網頁,s10080,支持核能的環保人士忘記車諾比對我們的危害,2017-3-24 10:37:44
275,論證,s10080,是說核能發電的風險嗎,2017-03-24 10:37:43
276,瀏覽網頁,s10080,支持核能的環保人士忘記車諾比對我們的危害,2017-3-24 10:37:42
277,搜索關鍵字,s10080,風險評估OROR,2017-03-24 10:37:29
278,搜索關鍵字,s10080,核能OROR,2017-03-24 10:37:09
279,論證,s10079,風險評估怎麼解釋?,2017-03-24 10:37:08
280,論證,s10080,我贊成，因為核能發電的效能高,2017-03-24 10:36:29
281,搜索關鍵字,s10079,核能OROR,2017-03-24 10:36:02
282,論證,s10079,不贊成,2017-03-24 10:35:50
283,瀏覽網頁,s10080,資深台電核電廠員工李桂林的告白,2017-3-24 10:5:41
284,瀏覽網頁,s10080,何德？核能！專題系列五：兩座核電廠 殘害金山鄉民健康,2017-3-24 10:4:22
285,搜索關鍵字,s10080,核電廠OROR,2017-03-24 10:03:25
286,搜索關鍵字,s10080,核電廠影響OROR,2017-03-24 10:03:18
287,瀏覽網頁,s10080,台灣的另類世界之「最」- 最危險的核電廠,2017-3-24 10:3:7
288,瀏覽網頁,s10079,核能新思維,2017-3-24 10:1:38
289,瀏覽網頁,s10079,臺灣不「核」行不行？ 李秀容、潘翰聲談反核,2017-3-24 10:0:29
290,搜索關鍵字,s10080,生質能OROR,2017-03-24 10:00:00
291,瀏覽網頁,s10080,什麼是生質能源,2017-3-24 9:59:38
292,瀏覽網頁,s10079,核能，能不能？,2017-3-24 9:58:50
293,瀏覽網頁,s10079,德核能倫理委員會：退核是「新工業革命」,2017-3-24 9:58:33
294,瀏覽網頁,s10079,歐盟報告稱 太陽能發電成本可媲美核能,2017-3-24 9:58:22
295,瀏覽網頁,s10080,火力發電,2017-3-24 9:57:25
296,搜索關鍵字,s10079,核能OR臺灣OR,2017-03-24 09:56:38
297,瀏覽網頁,s10080,火力發電,2017-3-24 9:54:53
298,瀏覽網頁,s10080,「核四應改為火力發電、廢核不廢電」締造亮麗的非核家園vs 高雄氣爆,2017-3-24 9:54:17
299,搜索關鍵字,s10080,火力發電OROR,2017-03-24 09:54:00
300,瀏覽網頁,s10080,火力發電比核電害死更多人？,2017-3-24 9:53:38
301,瀏覽網頁,s10079,淺談核能電廠的風險分析,2017-3-24 9:52:35
302,瀏覽網頁,s10079,何德？核能！專題系列五：兩座核電廠 殘害金山鄉民健康,2017-3-24 9:52:13
303,瀏覽網頁,s10079,核能與科技：核廢料存放,2017-3-24 9:51:12
304,搜索關鍵字,s10079,核能OR缺點OR,2017-03-24 09:49:32
305,瀏覽網頁,s10079,生質能發電能不能取代核能？,2017-3-24 9:48:5
306,瀏覽網頁,s10079,生質能發電能不能取代核能？,2017-3-24 9:48:5
307,瀏覽網頁,s10079,裝太陽能板發電 豬農年收千萬 台灣溫泉鄉 無「核能」發展「地熱」？全台唯一,2017-3-24 9:47:27
308,瀏覽網頁,s10079,火力發電比核電害死更多人？,2017-3-24 9:46:6
309,瀏覽網頁,s10079,核能發電的優缺點,2017-3-24 9:45:6
310,瀏覽網頁,s10079,火力發電,2017-3-24 9:43:55
311,瀏覽網頁,s10079,生質能發電,2017-3-24 9:43:35
312,筆記,s10079,"核能:
火力:
生:
太陽:",2017-3-24 9:42:56
313,瀏覽網頁,s10079,火力發電,2017-3-24 9:42:41
314,搜索關鍵字,s10079,發電OROR,2017-03-24 09:40:26
315,搜索關鍵字,s10077,生質能OROR,2017-03-23 15:47:11
316,瀏覽網頁,s10077,台灣觀察／支持核電，不能不想的2件事,2017-3-23 15:46:55
317,論證,s10078,但目前就是沒有更好的替代能源.有的話我也不會選核能,2017-03-23 15:46:48
318,瀏覽網頁,s10077,台灣的核廢料問題,2017-3-23 15:46:36
319,搜索關鍵字,s10078,替代能源OROR,2017-03-23 15:45:20
320,搜索關鍵字,s10078,替代能源OROR,2017-03-23 15:45:15
321,搜索關鍵字,s10078,替代能源OROR,2017-03-23 15:45:05
322,瀏覽網頁,s10078,癮科學：替代能源 -- 核能,2017-3-23 15:44:55
323,瀏覽網頁,s10077,如果核四停建，對臺灣有什麼影響？,2017-3-23 15:44:42
324,瀏覽網頁,s10078,癮科學：替代能源 -- 核能,2017-3-23 15:44:40
325,瀏覽網頁,s10077,台灣的核廢料問題,2017-3-23 15:43:35
326,論證,s10077,我贊成應逐步減少火力發電，但我認為應該尋求安全性更高、對環境更友善的替代能源，而非使用核能,2017-03-23 15:41:46
327,論證,s10077,更何況如果外洩，核汙染將造成周邊生物，包含人類，的健康受到影響,2017-03-23 15:41:04
328,瀏覽網頁,s10077,核能與科技：核廢料存放,2017-3-23 15:40:52
329,搜索關鍵字,s10078,核廢料OROR,2017-03-23 15:40:48
330,搜索關鍵字,s10078,核廢料OROR,2017-03-23 15:40:45
331,瀏覽網頁,s10077,認識核廢料,2017-3-23 15:40:41
332,瀏覽網頁,s10078,壕溝裡的惡靈！與核廢料共生30年　你不知道的蘭嶼下場,2017-3-23 15:40:33
333,瀏覽網頁,s10078,核能與科技：核廢料存放,2017-3-23 15:40:25
334,論證,s10077,核廢料在經過處理之後，仍有部分是需要永久儲存而無法被再利用或回歸自然循環的,2017-03-23 15:40:19
335,搜索關鍵字,s10077,最終處置OROR,2017-03-23 15:39:37
336,論證,s10078,火力發電造成的空氣汙染 對許多人的呼吸道造成影響 ,2017-03-23 15:39:26
337,搜索關鍵字,s10077,核廢料OROR,2017-03-23 15:38:59
338,論證,s10078,有哪些環境影響 請舉例,2017-03-23 15:38:38
339,瀏覽網頁,s10077,何德？核能！專題系列五：兩座核電廠 殘害金山鄉民健康,2017-3-23 15:38:12
340,搜索關鍵字,s10077,核二ANDOR,2017-03-23 15:36:28
341,搜索關鍵字,s10077,核二AND排OR,2017-03-23 15:36:24
342,論證,s10077,而如果將核能視為一種取代火力發電的乾淨能源，我認為比起其他替代能源，核能發電會產生核廢料這點就使得它對環境造成影響,2017-03-23 15:35:49
343,論證,s10078,核三廠由於位處墾丁國家公園的南灣海域，附近有全台最美麗的 珊瑚，溫排水問題更令國人關注。為保護附近珊瑚不受影響，核三廠不惜花費鉅資改善設備，以降低溫排水溫度。目前溫排 水對南灣海域珊瑚的影響僅限於出水口右側淺灘附近。依據中華民國珊瑚礁總會調查，影響南灣珊瑚成長因素依序為：  濫墾濫建、污水垃圾、過度漁撈、潛水活動、核電廠溫排水 ,2017-03-23 15:35:18
344,論證,s10077,目前台灣到底有沒有缺電都還是個眾說紛紜的問題，我認為「不用核能就會沒有電用」是個有待論證、需要更多證據支持的命題,2017-03-23 15:34:19
345,搜索關鍵字,s10078,珊瑚礁OROR,2017-03-23 15:33:53
346,搜索關鍵字,s10078,珊瑚礁ANDOR,2017-03-23 15:33:51
347,瀏覽網頁,s10078,核電廠基本資料,2017-3-23 15:33:26
348,論證,s10077,不只是會直接傷害到會移動的生物，例如無法移動的珊瑚礁就是會受到溫度過高的水影響，進而影響海洋地景，再間接的影響其他海洋生物,2017-03-23 15:33:00
349,論證,s10078,不蓋核電廠 電力要用什麼呢,2017-03-23 15:31:38
350,瀏覽網頁,s10077,台灣的核廢料問題,2017-3-23 15:31:13
351,論證,s10078,區域的水域被破壞 生物會自己一動,2017-03-23 15:30:59
352,瀏覽網頁,s10077,核廢料？就放你家吧！,2017-3-23 15:30:58
353,論證,s10077,對於海洋生態的汙染並不會因為海洋遼闊而被稀釋，溫度過高的水在排放出去的當下就會對沿岸水域的生態產生破壞,2017-03-23 15:28:58
354,論證,s10077,人類在地球上共生共存，不是丟到國界之外問題就解決了，地球的環境是一體的，生活在地球上的每一個人對於環境保育都有責任,2017-03-23 15:28:00
355,論證,s10078,生育率越來越低 台灣人真的會一值很多人嗎,2017-03-23 15:27:36
356,搜索關鍵字,s10077,核廢料OR蘭嶼OR,2017-03-23 15:26:58
357,搜索關鍵字,s10077,核廢料OR蘭嶼OR,2017-03-23 15:26:56
358,搜索關鍵字,s10077,核廢料OR蘭嶼OR,2017-03-23 15:26:55
359,論證,s10078,可以找國外的,2017-03-23 15:26:51
360,論證,s10077,台灣地狹人稠，真的有所謂沒有人的地方可以存放嗎? 而且核廢料處理是需要永久存放，真的找的到這樣的空間嗎?,2017-03-23 15:26:08
361,論證,s10078,水域的危害是一小部分 大海很廣闊的,2017-03-23 15:25:59
362,瀏覽網頁,s10077,【七先生周記】黃哲斌：傻瓜才會反核四,2017-3-23 15:25:43
363,瀏覽網頁,s10077,核能與科技：核廢料存放,2017-3-23 15:25:6
364,論證,s10078,核廢料可以找沒有人的土地棄置 ,2017-03-23 15:24:55
365,瀏覽網頁,s10077,核能知識-認識核廢料,2017-3-23 15:24:20
366,論證,s10077,核能發電的降溫用水的排放，也會對排放水域的生態造成危害,2017-03-23 15:22:37
367,論證,s10077,同時也對環境造成危害,2017-03-23 15:21:40
368,論證,s10077,不僅是核電廠本身的安全，核廢料的棄置也有安全性的問題,2017-03-23 15:21:32
369,搜索關鍵字,s10078,核能AND安全OR,2017-03-23 15:21:05
370,搜索關鍵字,s10078,核能安全OROR,2017-03-23 15:20:48
371,瀏覽網頁,s10078,核能　便利、安全難兼顧,2017-3-23 15:20:43
372,論證,s10077,但核能所造成的危害是巨大且難以處理的，這在過往的核災案例之中都能夠得到相關的印證,2017-03-23 15:20:33
373,論證,s10078,例如飛機會墜機 那你就不坐嗎,2017-03-23 15:20:06
374,論證,s10078,每個東西都有安全性問題 盡可能將風險降低,2017-03-23 15:19:24
375,搜索關鍵字,s10077,核能OR安全OR,2017-03-23 15:18:49
376,論證,s10077,核能有安全性問題,2017-03-23 15:18:29
377,論證,s10077,不贊成,2017-03-23 15:18:16
378,論證,s10078,贊成,2017-03-23 15:18:10
379,瀏覽網頁,s10077,癮科學：替代能源 -- 核能,2017-3-23 14:13:34
380,瀏覽網頁,s10077,台灣因應二氧化碳排放減量應採之對策,2017-3-23 14:12:50
381,瀏覽網頁,s10077,核能發電的優缺點,2017-3-23 14:12:22
382,搜索關鍵字,s10077,替代能源OROR,2017-03-23 14:11:52
383,瀏覽網頁,s10077,德智庫：太陽能與風電成本可大幅低於核電,2017-3-23 14:11:33
384,瀏覽網頁,s10077,生質能,2017-3-23 14:11:16
385,搜索關鍵字,s10077,供電OROR,2017-03-23 14:11:02
386,搜索關鍵字,s10077,核能發電OR成本OR,2017-03-23 14:09:34
387,搜索關鍵字,s10077,核能發電ANDOR,2017-03-23 14:09:16
388,搜索關鍵字,s10077,台灣AND供電OR,2017-03-23 14:09:05
389,搜索關鍵字,s10077,台灣AND用電量OR,2017-03-23 14:08:57
390,瀏覽網頁,s10077,台灣：我支持廢核，因為創新創業者該擁抱變革,2017-3-23 14:6:11
391,搜索關鍵字,s10078,核能發電OROR,2017-03-23 14:06:10
392,搜索關鍵字,s10078,核能發電OROR,2017-03-23 14:06:09
393,搜索關鍵字,s10078,核能發電OROR,2017-03-23 14:06:08
394,搜索關鍵字,s10078,核能發電OROR,2017-03-23 14:06:07
395,搜索關鍵字,s10078,核能發電OROR,2017-03-23 14:06:06
396,搜索關鍵字,s10078,核能發電OROR,2017-03-23 14:06:04
397,搜索關鍵字,s10078,核能發電OROR,2017-03-23 14:06:03
398,搜索關鍵字,s10078,核能發電OROR,2017-03-23 14:06:02
399,瀏覽網頁,s10078,終止核能發電,2017-3-23 14:5:47
400,瀏覽網頁,s10077,揭開 台灣核電廠 不能說的８個祕密／台電三十三年員工的血淚控訴,2017-3-23 14:5:46
401,瀏覽網頁,s10077,核電廠運轉情形對電價的影響說明,2017-3-23 14:5:22
402,搜索關鍵字,s10078,核能發電ANDOR,2017-03-23 14:04:51
403,搜索關鍵字,s10077,核AND電費OR,2017-03-23 14:04:28
404,搜索關鍵字,s10077,核AND電費OR,2017-03-23 14:04:26
405,搜索關鍵字,s10077,核能AND電費OR,2017-03-23 14:04:22
406,搜索關鍵字,s10077,核電廠AND電費OR,2017-03-23 14:04:11
407,搜索關鍵字,s10077,核電廠ANDOR,2017-03-23 14:03:36
408,搜索關鍵字,s10077,核電廠AND安全OR,2017-03-23 14:03:31
409,瀏覽網頁,s10077,資深台電核電廠員工李桂林的告白,2017-3-23 14:3:5
410,筆記,s10077,"廠房安全

兩座反應爐壓力槽之鋼板厚5吋，重達450噸，可承受高溫與高壓。發電用之二氧化鈾燃料即密封裝置在壓力槽之核心位置。在反應爐外面，再以一個5/8吋厚，稱為一次圍阻體的燈泡型大鋼殼將反應爐及主要的冷卻設備包封在內，以防止輻射物質的洩漏。一次圍阻體外利用一厚度達6呎的鋼筋水泥遮蔽牆圍繞，以阻擋輻射線及保護反應爐的外物撞擊。水泥遮蔽牆之外再包封稱為二次圍阻體的鋼筋混凝土的廠房。一切有關安全的設備都以最高的耐震等級設計，且以雙重的氣鎖門封隔在廠房之內，確保縱有輻射物洩漏也都會包容在多重的隔離之內，不致擴散到電廠外產生環境污染。",2017-3-23 14:2:55
411,筆記,s10077,"廠房安全

兩座反應爐壓力槽之鋼板厚5吋，重達450噸，可承受高溫與高壓。發電用之二氧化鈾燃料即密封裝置在壓力槽之核心位置。在反應爐外面，再以一個5/8吋厚，稱為一次圍阻體的燈泡型大鋼殼將反應爐及主要的冷卻設備包封在內，以防止輻射物質的洩漏。一次圍阻體外利用一厚度達6呎的鋼筋水泥遮蔽牆圍繞，以阻擋輻射線及保護反應爐的外物撞擊。水泥遮蔽牆之外再包封稱為二次圍阻體的鋼筋混凝土的廠房。一切有關安全的設備都以最高的耐震等級設計，且以雙重的氣鎖門封隔在廠房之內，確保縱有輻射物洩漏也都會包容在多重的隔離之內，不致擴散到電廠外產生環境污染。",2017-3-23 14:2:45
412,筆記,s10077,"廠房安全

兩座反應爐壓力槽之鋼板厚5吋，重達450噸，可承受高溫與高壓。發電用之二氧化鈾燃料即密封裝置在壓力槽之核心位置。在反應爐外面，再以一個5/8吋厚，稱為一次圍阻體的燈泡型大鋼殼將反應爐及主要的冷卻設備包封在內，以防止輻射物質的洩漏。一次圍阻體外利用一厚度達6呎的鋼筋水泥遮蔽牆圍繞，以阻擋輻射線及保護反應爐的外物撞擊。水泥遮蔽牆之外再包封稱為二次圍阻體的鋼筋混凝土的廠房。一切有關安全的設備都以最高的耐震等級設計，且以雙重的氣鎖門封隔在廠房之內，確保縱有輻射物洩漏也都會包容在多重的隔離之內，不致擴散到電廠外產生環境污染。",2017-3-23 14:2:14
