group,stu_id,type,content,
0,s10055,4,德智庫：太陽能與風電成本可大幅低於核電,11/17/16 02:23 PM
0,s10055,3,一、核能發電的優缺點優點:核能發電不會排放巨量的污染物到大氣中，所以不會造成空氣污染，也不會產生造成地球溫室效應的二氧化碳。核能發電所使用的鈾燃料，能量密度比石化燃料高上幾百萬倍，因為燃料棒體積小，運送與儲存都很方便，[一座1000百萬瓦的核能電廠一年只需要30公噸的鈾燃料，一班飛機就可以運送完成。核能發電的成本中，燃料費用所佔的比例較低，核能發電的成本比較不容易受到國際經濟情勢的影響，也不會因為原油價格上漲而有太大的變化。缺點＞核能發電的燃料棒使用大約兩年以後可以廢棄，我們稱作「高放射性核廢料」；而員工平常因為操作接觸放射性物質後，所產生的手套、衣服等一般廢棄物稱為「低放射性核廢料」，核廢料的處理是很令人頭痛的問題。＞核能電廠的能量轉換效率比一般的石化燃料更低，所以核能電廠會排放更多的廢熱到環境裏，造成沿海嚴重的熱污染。＞核能電廠的投資成本比火力發電廠還大許多，再加上土地取得困難，電力公司所承受的財務風險也比較高，以2012年日本福島核能災變為例，東京電力公司其實是無法承受核能災變所付出的代價，其實是日本政府在背後支持的。＞核能電廠的反應器內有大量的放射,11/17/16 02:23 PM
0,s10055,3,一、核能發電的優缺點優點:核能發電不會排放巨量的污染物到大氣中，所以不會造成空氣污染，也不會產生造成地球溫室效應的二氧化碳。核能發電所使用的鈾燃料，能量密度比石化燃料高上幾百萬倍，因為燃料棒體積小，運送與儲存都很方便，[一座1000百萬瓦的核能電廠一年只需要30公噸的鈾燃料，一班飛機就可以運送完成。核能發電的成本中，燃料費用所佔的比例較低，核能發電的成本比較不容易受到國際經濟情勢的影響，也不會因為原油價格上漲而有太大的變化。缺點＞核能發電的燃料棒使用大約兩年以後可以廢棄，我們稱作「高放射性核廢料」；而員工平常因為操作接觸放射性物質後，所產生的手套、衣服等一般廢棄物稱為「低放射性核廢料」，核廢料的處理是很令人頭痛的問題。＞核能電廠的能量轉換效率比一般的石化燃料更低，所以核能電廠會排放更多的廢熱到環境裏，造成沿海嚴重的熱污染。＞核能電廠的投資成本比火力發電廠還大許多，再加上土地取得困難，電力公司所承受的財務風險也比較高，以2012年日本福島核能災變為例，東京電力公司其實是無法承受核能災變所付出的代價，其實是日本政府在背後支持的。＞核能電廠的反應器內有大量的放射,11/17/16 02:23 PM
0,s10055,2,太陽能發電OR優點OR,11/17/16 02:22 PM
0,s10055,4,生質能,11/17/16 02:22 PM
0,s10055,3,一、核能發電的優缺點優點:核能發電不會排放巨量的污染物到大氣中，所以不會造成空氣污染，也不會產生造成地球溫室效應的二氧化碳。核能發電所使用的鈾燃料，能量密度比石化燃料高上幾百萬倍，因為燃料棒體積小，運送與儲存都很方便，[一座1000百萬瓦的核能電廠一年只需要30公噸的鈾燃料，一班飛機就可以運送完成。核能發電的成本中，燃料費用所佔的比例較低，核能發電的成本比較不容易受到國際經濟情勢的影響，也不會因為原油價格上漲而有太大的變化。缺點＞核能發電的燃料棒使用大約兩年以後可以廢棄，我們稱作「高放射性核廢料」；而員工平常因為操作接觸放射性物質後，所產生的手套、衣服等一般廢棄物稱為「低放射性核廢料」，核廢料的處理是很令人頭痛的問題。＞核能電廠的能量轉換效率比一般的石化燃料更低，所以核能電廠會排放更多的廢熱到環境裏，造成沿海嚴重的熱污染。＞核能電廠的投資成本比火力發電廠還大許多，再加上土地取得困難，電力公司所承受的財務風險也比較高，以2012年日本福島核能災變為例，東京電力公司其實是無法承受核能災變所付出的代價，其實是日本政府在背後支持的。＞核能電廠的反應器內有大量的放射,11/17/16 02:22 PM
0,s10055,3,一、核能發電的優缺點優點:核能發電不會排放巨量的污染物到大氣中，所以不會造成空氣污染，也不會產生造成地球溫室效應的二氧化碳。核能發電所使用的鈾燃料，能量密度比石化燃料高上幾百萬倍，因為燃料棒體積小，運送與儲存都很方便，[一座1000百萬瓦的核能電廠一年只需要30公噸的鈾燃料，一班飛機就可以運送完成。核能發電的成本中，燃料費用所佔的比例較低，核能發電的成本比較不容易受到國際經濟情勢的影響，也不會因為原油價格上漲而有太大的變化。缺點＞核能發電的燃料棒使用大約兩年以後可以廢棄，我們稱作「高放射性核廢料」；而員工平常因為操作接觸放射性物質後，所產生的手套、衣服等一般廢棄物稱為「低放射性核廢料」，核廢料的處理是很令人頭痛的問題。＞核能電廠的能量轉換效率比一般的石化燃料更低，所以核能電廠會排放更多的廢熱到環境裏，造成沿海嚴重的熱污染。＞核能電廠的投資成本比火力發電廠還大許多，再加上土地取得困難，電力公司所承受的財務風險也比較高，以2012年日本福島核能災變為例，東京電力公司其實是無法承受核能災變所付出的代價，其實是日本政府在背後支持的。＞核能電廠的反應器內有大量的放射,11/17/16 02:22 PM
0,s10055,2,太陽能OR優缺點OR,11/17/16 02:22 PM
0,s10055,3,一、核能發電的優缺點優點:核能發電不會排放巨量的污染物到大氣中，所以不會造成空氣污染，也不會產生造成地球溫室效應的二氧化碳。核能發電所使用的鈾燃料，能量密度比石化燃料高上幾百萬倍，因為燃料棒體積小，運送與儲存都很方便，[一座1000百萬瓦的核能電廠一年只需要30公噸的鈾燃料，一班飛機就可以運送完成。核能發電的成本中，燃料費用所佔的比例較低，核能發電的成本比較不容易受到國際經濟情勢的影響，也不會因為原油價格上漲而有太大的變化。缺點＞核能發電的燃料棒使用大約兩年以後可以廢棄，我們稱作「高放射性核廢料」；而員工平常因為操作接觸放射性物質後，所產生的手套、衣服等一般廢棄物稱為「低放射性核廢料」，核廢料的處理是很令人頭痛的問題。＞核能電廠的能量轉換效率比一般的石化燃料更低，所以核能電廠會排放更多的廢熱到環境裏，造成沿海嚴重的熱污染。＞核能電廠的投資成本比火力發電廠還大許多，再加上土地取得困難，電力公司所承受的財務風險也比較高，以2012年日本福島核能災變為例，東京電力公司其實是無法承受核能災變所付出的代價，其實是日本政府在背後支持的。＞核能電廠的反應器內有大量的放射,11/17/16 02:21 PM
0,s10055,3,一、核能發電的優缺點優點:核能發電不會排放巨量的污染物到大氣中，所以不會造成空氣污染，也不會產生造成地球溫室效應的二氧化碳。核能發電所使用的鈾燃料，能量密度比石化燃料高上幾百萬倍，因為燃料棒體積小，運送與儲存都很方便，[一座1000百萬瓦的核能電廠一年只需要30公噸的鈾燃料，一班飛機就可以運送完成。核能發電的成本中，燃料費用所佔的比例較低，核能發電的成本比較不容易受到國際經濟情勢的影響，也不會因為原油價格上漲而有太大的變化。缺點＞核能發電的燃料棒使用大約兩年以後可以廢棄，我們稱作「高放射性核廢料」；而員工平常因為操作接觸放射性物質後，所產生的手套、衣服等一般廢棄物稱為「低放射性核廢料」，核廢料的處理是很令人頭痛的問題。＞核能電廠的能量轉換效率比一般的石化燃料更低，所以核能電廠會排放更多的廢熱到環境裏，造成沿海嚴重的熱污染。＞核能電廠的投資成本比火力發電廠還大許多，再加上土地取得困難，電力公司所承受的財務風險也比較高，以2012年日本福島核能災變為例，東京電力公司其實是無法承受核能災變所付出的代價，其實是日本政府在背後支持的。＞核能電廠的反應器內有大量的放射,11/17/16 02:21 PM
0,s10055,4,生質能發電,11/17/16 02:21 PM
0,s10055,3,一、核能發電的優缺點優點:核能發電不會排放巨量的污染物到大氣中，所以不會造成空氣污染，也不會產生造成地球溫室效應的二氧化碳。核能發電所使用的鈾燃料，能量密度比石化燃料高上幾百萬倍，因為燃料棒體積小，運送與儲存都很方便，[一座1000百萬瓦的核能電廠一年只需要30公噸的鈾燃料，一班飛機就可以運送完成。核能發電的成本中，燃料費用所佔的比例較低，核能發電的成本比較不容易受到國際經濟情勢的影響，也不會因為原油價格上漲而有太大的變化。缺點＞核能發電的燃料棒使用大約兩年以後可以廢棄，我們稱作「高放射性核廢料」；而員工平常因為操作接觸放射性物質後，所產生的手套、衣服等一般廢棄物稱為「低放射性核廢料」，核廢料的處理是很令人頭痛的問題。＞核能電廠的能量轉換效率比一般的石化燃料更低，所以核能電廠會排放更多的廢熱到環境裏，造成沿海嚴重的熱污染。＞核能電廠的投資成本比火力發電廠還大許多，再加上土地取得困難，電力公司所承受的財務風險也比較高，以2012年日本福島核能災變為例，東京電力公司其實是無法承受核能災變所付出的代價，其實是日本政府在背後支持的。＞核能電廠的反應器內有大量的放射,11/17/16 02:21 PM
0,s10055,3,一、核能發電的優缺點優點:核能發電不會排放巨量的污染物到大氣中，所以不會造成空氣污染，也不會產生造成地球溫室效應的二氧化碳。核能發電所使用的鈾燃料，能量密度比石化燃料高上幾百萬倍，因為燃料棒體積小，運送與儲存都很方便，[一座1000百萬瓦的核能電廠一年只需要30公噸的鈾燃料，一班飛機就可以運送完成。核能發電的成本中，燃料費用所佔的比例較低，核能發電的成本比較不容易受到國際經濟情勢的影響，也不會因為原油價格上漲而有太大的變化。缺點＞核能發電的燃料棒使用大約兩年以後可以廢棄，我們稱作「高放射性核廢料」；而員工平常因為操作接觸放射性物質後，所產生的手套、衣服等一般廢棄物稱為「低放射性核廢料」，核廢料的處理是很令人頭痛的問題。＞核能電廠的能量轉換效率比一般的石化燃料更低，所以核能電廠會排放更多的廢熱到環境裏，造成沿海嚴重的熱污染。＞核能電廠的投資成本比火力發電廠還大許多，再加上土地取得困難，電力公司所承受的財務風險也比較高，以2012年日本福島核能災變為例，東京電力公司其實是無法承受核能災變所付出的代價，其實是日本政府在背後支持的。＞核能電廠的反應器內有大量的放射,11/17/16 02:21 PM
0,s10055,3,一、核能發電的優點核能發電不會排放巨量的污染物到大氣中，所以不會造成空氣污染，也不會產生造成地球溫室效應的二氧化碳。核能發電所使用的鈾燃料，能量密度比石化燃料高上幾百萬倍，因為燃料棒體積小，運送與儲存都很方便，[一座1000百萬瓦的核能電廠一年只需要30公噸的鈾燃料，一班飛機就可以運送完成。核能發電的成本中，燃料費用所佔的比例較低，核能發電的成本比較不容易受到國際經濟情勢的影響，也不會因為原油價格上漲而有太大的變化。核能發電的缺點＞核能發電的燃料棒使用大約兩年以後可以廢棄，我們稱作「高放射性核廢料」；而員工平常因為操作接觸放射性物質後，所產生的手套、衣服等一般廢棄物稱為「低放射性核廢料」，核廢料的處理是很令人頭痛的問題。＞核能電廠的能量轉換效率比一般的石化燃料更低，所以核能電廠會排放更多的廢熱到環境裏，造成沿海嚴重的熱污染。＞核能電廠的投資成本比火力發電廠還大許多，再加上土地取得困難，電力公司所承受的財務風險也比較高，以2012年日本福島核能災變為例，東京電力公司其實是無法承受核能災變所付出的代價，其實是日本政府在背後支持的。＞核能電廠的反應器內有大量的放射,11/17/16 02:20 PM
0,s10055,4,火力發電,11/17/16 02:20 PM
0,s10055,3,一、核能發電的優點核能發電不會排放巨量的污染物到大氣中，所以不會造成空氣污染，也不會產生造成地球溫室效應的二氧化碳。核能發電所使用的鈾燃料，能量密度比石化燃料高上幾百萬倍，因為燃料棒體積小，運送與儲存都很方便，[一座1000百萬瓦的核能電廠一年只需要30公噸的鈾燃料，一班飛機就可以運送完成。核能發電的成本中，燃料費用所佔的比例較低，核能發電的成本比較不容易受到國際經濟情勢的影響，也不會因為原油價格上漲而有太大的變化。核能發電的缺點＞核能發電的燃料棒使用大約兩年以後可以廢棄，我們稱作「高放射性核廢料」；而員工平常因為操作接觸放射性物質後，所產生的手套、衣服等一般廢棄物稱為「低放射性核廢料」，核廢料的處理是很令人頭痛的問題。＞核能電廠的能量轉換效率比一般的石化燃料更低，所以核能電廠會排放更多的廢熱到環境裏，造成沿海嚴重的熱污染。＞核能電廠的投資成本比火力發電廠還大許多，再加上土地取得困難，電力公司所承受的財務風險也比較高，以2012年日本福島核能災變為例，東京電力公司其實是無法承受核能災變所付出的代價，其實是日本政府在背後支持的。＞核能電廠的反應器內有大量的放射,11/17/16 02:19 PM
